employee_id,years_experience,gender,education_level,job_title,location,work_mode,primary_language,performance_rating,projects_completed,team_size,overtime_hours_month,certifications_count,github_contributions,birth_month,bonus_percentage,stock_options,remote_work_days,satisfaction_score,salary_category
EMP_1051,5,female,High School,ML Engineer,"San Francisco, CA",Remote,Java,2.9,18,7,13,1,325,April,19,Yes,5,3.1,Medium
EMP_1052,16,female,PhD,QA Engineer,"Atlanta, GA",Hybrid,Java,4.5,26,6,12,8,469,March,11,Yes,0,5,Medium
EMP_1053,11,female,Master,Full Stack Developer,"New York, NY",Remote,Python,3.5,19,5,6,4,473,May,25,No,0,2.8,Medium
EMP_1054,8,male,High School,Engineering Manager,"Berlin, DE",Remote,Swift,3.2,17,1,2,6,369,January,25,Yes,3,4,Medium
EMP_1055,3,female,Bachelor,ML Engineer,"Los Angeles, CA",On-site,JavaScript,2.2,13,12,0,3,219,March,23,No,0,1.4,Low
EMP_1056,21,female,Bachelor,UI/UX Designer,"Atlanta, GA",On-site,Swift,4,29,14,6,7,621,April,24,Yes,0,3.3,Medium
EMP_1057,21,male,Bachelor,Security Engineer,"Atlanta, GA",Hybrid,Swift,4,30,4,9,11,642,November,13,Yes,4,4.4,Medium
EMP_1058,6,male,Bachelor,QA Engineer,"New York, NY",Remote,Python,2.8,7,15,5,4,182,September,24,No,4,1.2,Low
EMP_1059,25,male,Bachelor,Security Engineer,"Toronto, CA",On-site,Python,3.6,34,5,5,11,777,December,22,Yes,5,1.4,High
EMP_1060,8,male,Master,Software Engineer,Remote,On-site,C++,3.5,16,2,6,2,263,April,8,No,2,4.4,Low
EMP_1061,10,female,High School,Data Scientist,"San Francisco, CA",On-site,TypeScript,3.1,22,4,5,3,321,October,25,Yes,4,2.7,Medium
EMP_1062,1,female,Bachelor,Solutions Architect,"New York, NY",Remote,JavaScript,3.2,12,13,2,2,335,September,22,Yes,4,4.2,Low
EMP_1063,11,male,Master,UI/UX Designer,"San Francisco, CA",Hybrid,Swift,3.2,16,5,0,8,373,June,,No,4,3,Medium
EMP_1064,9,female,Bachelor,QA Engineer,"Denver, CO",Remote,TypeScript,3.9,21,15,2,6,263,January,15,Yes,5,2.6,Medium
EMP_1065,11,female,PhD,QA Engineer,"Chicago, IL",Hybrid,Java,3.1,20,12,3,4,297,June,,No,2,3.5,Medium
EMP_1066,7,female,Bachelor,Full Stack Developer,Remote,On-site,JavaScript,2.7,14,11,2,5,336,August,23,Yes,3,3.5,Low
EMP_1067,0,male,Bachelor,Product Manager,"San Francisco, CA",On-site,Python,3.1,13,15,1,1,120,December,5,Yes,2,4.8,Low
EMP_1068,9,male,Bachelor,Full Stack Developer,Remote,On-site,Java,2.4,16,2,2,5,393,November,12,Yes,4,5,Medium
EMP_1069,18,male,Bachelor,QA Engineer,Remote,Remote,C++,3.9,27,11,0,11,578,February,20,Yes,1,3.7,Medium
EMP_1070,19,male,PhD,Frontend Developer,"Berlin, DE",On-site,Java,2.8,31,15,2,7,486,September,19,No,5,3.5,Medium
EMP_1071,11,male,Master,Cloud Architect,"Los Angeles, CA",On-site,TypeScript,3.2,21,10,12,8,317,December,17,,1,,Medium
EMP_1072,9,female,PhD,Engineering Manager,"Atlanta, GA",Hybrid,Java,3.4,21,10,0,4,292,June,24,Yes,,2.8,Medium
EMP_1073,1,male,Bachelor,Tech Lead,"Atlanta, GA",On-site,Go,1.5,10,11,0,1,317,October,8,No,0,2.6,Low
EMP_1074,12,female,Bachelor,Solutions Architect,"Boston, MA",Remote,JavaScript,3.3,18,2,11,5,470,May,,No,0,4.5,Medium
EMP_1075,15,female,Bachelor,UI/UX Designer,"Toronto, CA",Remote,C++,3,32,11,2,6,531,March,18,Yes,4,,Medium
EMP_1076,30,female,Bachelor,Engineering Manager,"Austin, TX",Remote,TypeScript,3.3,34,13,14,11,846,April,15,Yes,1,3.6,High
EMP_1077,10,male,Master,Solutions Architect,"Los Angeles, CA",On-site,Swift,2.6,19,9,0,4,366,January,22,No,3,4.1,Medium
EMP_1078,11,female,High School,Data Analyst,"San Francisco, CA",Remote,Swift,2.5,19,9,7,3,423,January,21,No,1,,Low
EMP_1079,10,female,High School,Software Engineer,"Austin, TX",Hybrid,C++,3.5,22,2,0,4,376,May,24,Yes,0,4.6,Low
EMP_1080,29,male,Bachelor,Security Engineer,"Denver, CO",On-site,Go,3.4,39,5,1,11,739,November,23,No,1,4.6,High
EMP_1081,3,female,PhD,DevOps Engineer,"Chicago, IL",Remote,C++,3.2,10,11,20,7,489,July,22,Yes,1,3.9,Low
EMP_1082,6,male,High School,Security Engineer,"New York, NY",Remote,JavaScript,3.5,16,7,9,5,210,December,18,Yes,0,2,Medium
EMP_1083,5,male,Master,Data Analyst,"Boston, MA",On-site,Rust,3,9,10,10,3,150,June,24,No,0,4.8,Low
EMP_1084,15,male,Bachelor,Engineering Manager,"San Francisco, CA",On-site,Python,3.1,27,15,6,5,424,January,5,Yes,3,4.8,High
EMP_1085,9,female,Master,Engineering Manager,"Seattle, WA",On-site,Swift,4.1,24,6,2,5,243,December,14,No,5,4.9,High
EMP_1086,9,male,Bachelor,Cloud Architect,"New York, NY",Hybrid,Python,2.6,16,5,4,5,286,February,23,No,,5,Medium
EMP_1087,24,male,Master,ML Engineer,"London, UK",Remote,C++,4.1,33,5,1,10,620,July,14,Yes,1,1.4,High
EMP_1088,10,female,Bachelor,Software Engineer,"London, UK",Hybrid,Rust,3.6,21,6,2,3,289,February,25,No,2,3.7,Medium
EMP_1089,8,male,Master,UI/UX Designer,"Seattle, WA",Hybrid,TypeScript,3.9,18,2,16,5,234,August,8,,4,1.9,Medium
EMP_1090,11,female,Master,Product Manager,"Seattle, WA",Hybrid,JavaScript,3.3,21,6,2,4,479,September,22,Yes,1,3.1,Medium
EMP_1091,13,female,High School,Engineering Manager,"Atlanta, GA",Remote,Python,3.4,19,4,15,6,392,February,15,No,0,2.5,Medium
EMP_1092,15,female,High School,QA Engineer,"San Francisco, CA",Hybrid,Rust,2.8,26,1,5,8,638,September,25,No,5,4.7,Medium
EMP_1093,5,male,Master,Frontend Developer,"Berlin, DE",Remote,JavaScript,3.6,17,12,5,2,151,June,7,Yes,3,1.8,Low
EMP_1094,12,male,Master,Cloud Architect,"Boston, MA",Hybrid,JavaScript,3.3,20,14,7,5,513,November,16,No,4,4.1,High
EMP_1095,3,male,Master,Software Engineer,"Toronto, CA",On-site,JavaScript,2.7,17,5,3,5,123,November,9,,1,4.5,Low
EMP_1096,13,female,Bachelor,UI/UX Designer,"Berlin, DE",Hybrid,JavaScript,3.7,23,9,3,7,531,December,8,Yes,1,2,Low
EMP_1097,10,male,Master,Tech Lead,"Boston, MA",Hybrid,JavaScript,4.1,19,11,1,6,292,June,12,Yes,5,4,Medium
EMP_1098,11,male,Bachelor,Data Analyst,Remote,Hybrid,Java,2.6,24,12,25,4,291,September,24,No,5,1.5,Low
EMP_1099,2,male,Bachelor,Security Engineer,"New York, NY",On-site,Swift,3.4,18,12,2,3,56,September,5,Yes,1,2.6,Low
EMP_1100,8,male,Bachelor,Engineering Manager,"Denver, CO",Remote,Go,3.1,15,10,0,5,444,September,12,No,1,3,Medium
EMP_1101,4,male,Bachelor,QA Engineer,"Austin, TX",On-site,Java,2.6,20,14,7,2,147,October,10,Yes,4,3.3,Low
EMP_1102,30,male,Bachelor,ML Engineer,"Chicago, IL",Hybrid,Swift,4.2,44,7,14,12,795,June,10,Yes,2,1,High
EMP_1103,14,female,Master,Cloud Architect,"Chicago, IL",Hybrid,TypeScript,3.1,23,10,2,5,426,March,6,Yes,2,2.5,Medium
EMP_1104,5,female,Master,Engineering Manager,"Los Angeles, CA",On-site,Swift,3.4,18,14,2,3,153,February,25,No,2,3.3,Medium
EMP_1105,7,male,Master,Data Analyst,"Denver, CO",Remote,Go,2,17,7,2,3,214,February,16,Yes,3,1.5,Low
EMP_1106,9,male,Master,Data Analyst,"New York, NY",Hybrid,Java,2.7,20,13,4,5,327,February,18,No,3,4.3,Medium
EMP_1107,30,female,PhD,Full Stack Developer,"San Francisco, CA",On-site,Swift,3.6,41,2,1,10,765,June,24,Yes,5,4.8,High
EMP_1108,2,male,Bachelor,Engineering Manager,"Los Angeles, CA",Hybrid,JavaScript,2.4,11,10,8,4,62,October,18,Yes,1,3.6,Medium
EMP_1109,7,female,Bachelor,Solutions Architect,"Toronto, CA",Hybrid,Python,3.6,17,4,0,9,598,August,19,Yes,1,3.7,Medium
EMP_1110,10,male,Bachelor,DevOps Engineer,"Boston, MA",Hybrid,Swift,2.8,20,6,3,4,310,August,14,No,2,1.5,Medium
EMP_1111,15,male,Bachelor,Software Engineer,"Toronto, CA",On-site,Java,3.6,23,3,33,6,515,June,17,Yes,4,3.8,Medium
EMP_1112,4,male,Master,ML Engineer,"Austin, TX",Remote,Rust,2.6,12,3,3,3,146,December,23,Yes,1,4.2,Low
EMP_1113,14,female,Bachelor,Security Engineer,"London, UK",On-site,Java,3.7,21,14,2,8,367,October,,No,3,1.9,Medium
EMP_1114,3,male,Bachelor,Backend Developer,"New York, NY",Hybrid,Swift,3.5,16,14,0,4,123,November,,Yes,0,2.8,Low
EMP_1115,18,female,PhD,Engineering Manager,Remote,Remote,Python,3.5,27,7,5,12,472,October,6,No,3,4.5,High
EMP_1116,4,male,Master,Cloud Architect,"Los Angeles, CA",On-site,Java,3.8,14,8,6,2,205,December,17,No,1,4.1,Medium
EMP_1117,4,female,PhD,Frontend Developer,"Los Angeles, CA",On-site,JavaScript,3,9,3,8,4,225,April,13,No,2,2.2,Low
EMP_1118,3,female,Master,Security Engineer,"Toronto, CA",On-site,Java,2.4,12,4,22,4,118,December,12,Yes,2,1.3,Low
EMP_1119,7,male,High School,Data Scientist,"Seattle, WA",Hybrid,TypeScript,2.9,16,3,2,3,271,August,5,Yes,5,3.6,Medium
EMP_1120,12,female,Bachelor,DevOps Engineer,"New York, NY",On-site,JavaScript,3,22,7,17,7,316,December,15,Yes,2,4.8,Medium
EMP_1121,16,female,PhD,Tech Lead,"Atlanta, GA",Remote,Java,4.2,28,12,13,7,402,July,8,No,2,1.5,Medium
EMP_1122,16,female,Bachelor,DevOps Engineer,"Seattle, WA",On-site,Swift,3.1,31,3,25,7,488,February,7,Yes,2,2.9,Medium
EMP_1123,6,male,Bachelor,QA Engineer,"New York, NY",Remote,JavaScript,2.4,11,1,12,4,256,February,12,No,3,1.6,Low
EMP_1124,1,female,Master,Tech Lead,Remote,Remote,Go,2.7,15,14,7,2,72,March,25,No,4,1.9,Low
EMP_1125,1,female,Bachelor,Data Scientist,"New York, NY",On-site,Rust,2.5,11,3,4,1,48,July,21,Yes,1,,Low
EMP_1126,3,female,Bachelor,Engineering Manager,"Atlanta, GA",On-site,Python,2.8,16,8,8,4,159,December,11,Yes,5,4.3,Low
EMP_1127,11,female,Master,Tech Lead,"Chicago, IL",On-site,Python,2.9,25,14,47,8,414,July,25,Yes,0,1.8,Medium
EMP_1128,12,male,Bachelor,Product Manager,"London, UK",On-site,Swift,3,20,5,1,4,341,February,,Yes,3,1.9,Medium
EMP_1129,5,female,Bachelor,Data Scientist,"Atlanta, GA",Remote,JavaScript,2.1,19,7,11,3,277,September,,Yes,0,2.8,Low
EMP_1130,10,female,Bachelor,ML Engineer,"Boston, MA",Remote,TypeScript,2.9,16,10,3,4,264,November,10,Yes,2,4.2,Medium
EMP_1131,14,male,Bachelor,Full Stack Developer,"Toronto, CA",Remote,Python,2.5,24,9,4,7,670,November,7,Yes,4,1.4,Medium
EMP_1132,13,female,Bachelor,UI/UX Designer,"London, UK",Remote,JavaScript,3.4,22,2,13,5,344,July,9,No,0,4.7,Medium
EMP_1133,13,female,Bachelor,Engineering Manager,"Seattle, WA",Hybrid,Rust,3.2,26,2,3,7,511,April,5,Yes,2,4,Medium
EMP_1134,25,female,Master,DevOps Engineer,"Boston, MA",On-site,JavaScript,4.6,34,11,6,10,715,February,19,Yes,,2.6,High
EMP_1135,11,female,Bachelor,UI/UX Designer,"Los Angeles, CA",Remote,Java,4.4,25,14,3,5,286,March,24,No,0,4.8,Low
EMP_1136,5,female,High School,Frontend Developer,"Toronto, CA",Hybrid,C++,2.5,16,10,2,2,292,May,15,No,3,4.2,Low
EMP_1137,17,male,Bachelor,Engineering Manager,"Austin, TX",Hybrid,Rust,3.6,28,10,3,9,702,March,6,Yes,5,4.2,High
EMP_1138,14,male,Bachelor,Backend Developer,"Boston, MA",On-site,Java,4.1,23,13,4,6,474,April,19,No,0,3.9,Medium
EMP_1139,12,male,Bachelor,UI/UX Designer,"Boston, MA",Remote,JavaScript,4,22,2,6,7,443,April,24,Yes,0,1.4,Medium
EMP_1140,4,female,Bachelor,UI/UX Designer,"London, UK",Hybrid,C++,2.7,13,7,22,2,398,October,8,Yes,2,4.6,Low
EMP_1141,12,female,Bachelor,Product Manager,"New York, NY",Hybrid,Go,3.7,22,13,0,6,352,January,15,No,1,1.3,High
EMP_1142,10,female,High School,Frontend Developer,"Seattle, WA",Remote,Rust,3.4,20,12,1,4,279,November,16,Yes,4,1.7,Low
EMP_1143,18,male,Master,QA Engineer,"Boston, MA",Remote,Swift,3.8,26,5,0,7,552,October,21,Yes,3,2.2,Medium
EMP_1144,30,male,Bachelor,Data Analyst,"Austin, TX",Hybrid,Swift,3.1,39,5,4,14,778,October,10,No,0,2.9,High
EMP_1145,8,male,Bachelor,Cloud Architect,"San Francisco, CA",Remote,Java,2,19,13,0,6,294,December,,No,0,1.2,Medium
EMP_1146,11,male,Bachelor,Frontend Developer,"London, UK",Remote,C++,2.6,16,12,1,4,349,February,22,No,2,3.8,Medium
EMP_1147,5,female,Bachelor,Solutions Architect,"Los Angeles, CA",Hybrid,Swift,2.5,19,8,10,3,443,January,16,No,2,4.4,Low
EMP_1148,11,female,Master,Cloud Architect,"Austin, TX",Hybrid,Swift,3.5,25,14,21,4,599,August,11,Yes,5,3.7,Medium
EMP_1149,4,male,Bachelor,Data Scientist,"London, UK",On-site,C++,2.2,11,9,14,4,472,September,15,Yes,2,4,Low
EMP_1150,0,female,Bachelor,Solutions Architect,"Toronto, CA",On-site,C++,2.3,6,8,14,4,132,November,9,No,3,3.2,Low
EMP_1151,17,female,Bachelor,Software Engineer,"Atlanta, GA",Remote,Python,3.7,29,1,5,5,531,May,16,Yes,1,3.3,Medium
EMP_1152,3,female,PhD,DevOps Engineer,"Los Angeles, CA",Remote,JavaScript,3,14,5,2,3,220,May,6,Yes,4,1.8,Medium
EMP_1153,6,female,Bachelor,Software Engineer,"London, UK",On-site,Go,2.9,17,14,1,3,161,December,12,Yes,3,4.6,Low
EMP_1154,15,male,Bachelor,Solutions Architect,"Chicago, IL",Remote,TypeScript,4,22,5,3,6,493,February,17,Yes,,2.6,High
EMP_1155,12,female,Master,ML Engineer,"Boston, MA",On-site,Rust,3.9,23,9,0,7,346,February,19,Yes,3,1.5,Medium
EMP_1156,9,male,Master,DevOps Engineer,Remote,Remote,JavaScript,3.7,22,1,5,4,432,December,14,Yes,2,1.6,Medium
EMP_1157,2,male,Bachelor,Tech Lead,"Seattle, WA",Hybrid,Go,2.3,13,9,1,1,288,February,8,No,3,3.7,Medium
EMP_1158,3,female,Bachelor,Full Stack Developer,"Los Angeles, CA",Remote,JavaScript,2.3,14,3,1,3,126,December,9,No,1,3.2,Low
EMP_1159,17,female,Bachelor,Data Analyst,"Boston, MA",Hybrid,Java,3.3,26,1,9,10,551,June,8,Yes,2,2.6,Medium
EMP_1160,7,male,Bachelor,Security Engineer,"Boston, MA",On-site,TypeScript,2.3,15,6,1,7,196,October,13,Yes,2,3.9,Medium
EMP_1161,14,male,Bachelor,Solutions Architect,"New York, NY",On-site,Python,2.6,25,15,2,4,364,July,5,No,1,2.2,High
EMP_1162,10,male,Bachelor,Tech Lead,"Boston, MA",Remote,Python,3.8,15,5,0,5,279,August,15,No,5,2.8,High
EMP_1163,7,female,High School,DevOps Engineer,"Denver, CO",On-site,Go,2.5,22,10,18,2,230,February,23,Yes,3,2.6,Low
EMP_1164,4,male,Bachelor,Tech Lead,"Denver, CO",On-site,Python,2.6,13,4,10,3,114,January,7,Yes,3,4.4,Low
EMP_1165,4,male,Bachelor,Software Engineer,Remote,On-site,Swift,3.6,16,2,4,4,254,June,10,No,0,1.5,Low
EMP_1166,9,female,Bachelor,ML Engineer,"Los Angeles, CA",On-site,JavaScript,2.1,22,4,3,4,228,November,21,Yes,2,2.6,Medium
EMP_1167,1,male,Bachelor,Product Manager,"Atlanta, GA",Hybrid,Rust,1.9,12,1,6,2,44,June,25,No,3,2.1,Low
EMP_1168,2,female,Bachelor,Frontend Developer,"Atlanta, GA",On-site,Python,2.2,13,10,7,3,139,July,25,,4,3.8,Low
EMP_1169,17,male,Master,DevOps Engineer,"Denver, CO",On-site,JavaScript,3.5,30,1,8,7,637,May,,Yes,5,4.9,Medium
EMP_1170,20,female,Master,Full Stack Developer,"Seattle, WA",Remote,TypeScript,3.8,30,13,5,9,1107,September,11,Yes,3,3.4,High
EMP_1171,11,female,Master,Security Engineer,"Boston, MA",Remote,Swift,4,20,12,4,3,279,February,20,Yes,0,2.2,Medium
EMP_1172,21,male,Master,Product Manager,"San Francisco, CA",Hybrid,Swift,4.2,37,12,0,11,696,August,16,Yes,5,2.1,High
EMP_1173,9,male,Bachelor,Tech Lead,"San Francisco, CA",Hybrid,TypeScript,3.9,15,3,1,4,307,May,,No,5,1.9,High
EMP_1174,10,female,Bachelor,Frontend Developer,"Seattle, WA",Hybrid,C++,3.6,23,12,24,9,278,June,13,Yes,5,1.6,Medium
EMP_1175,4,female,PhD,DevOps Engineer,"Los Angeles, CA",Hybrid,Rust,2.2,15,6,11,4,163,August,24,Yes,3,4.1,Low
EMP_1176,19,male,Master,Engineering Manager,"Austin, TX",On-site,Java,3.9,34,9,3,9,534,September,20,Yes,1,3.6,High
EMP_1177,17,male,Bachelor,Solutions Architect,"San Francisco, CA",On-site,TypeScript,3.8,21,8,7,8,450,January,19,Yes,3,2.7,High
EMP_1178,13,female,Master,DevOps Engineer,"Boston, MA",Hybrid,C++,3.7,20,3,0,4,345,October,12,No,0,2.3,Medium
EMP_1179,5,male,Master,Tech Lead,"Austin, TX",Hybrid,JavaScript,2.6,16,7,63,2,168,July,12,No,1,1,Medium
EMP_1180,7,female,Bachelor,Software Engineer,Remote,Remote,C++,3.6,14,4,8,3,203,January,10,Yes,2,1.1,Low
EMP_1181,5,female,Master,ML Engineer,Remote,On-site,Rust,2.9,12,1,6,3,134,July,18,Yes,5,4.1,Medium
EMP_1182,18,male,Bachelor,Product Manager,Remote,Hybrid,Python,4.4,29,14,25,8,547,February,18,Yes,5,4.1,High
EMP_1183,1,male,Master,QA Engineer,"New York, NY",Hybrid,C++,3.5,7,2,5,1,119,March,9,Yes,5,3.6,Low
EMP_1184,1,male,Master,Engineering Manager,"Berlin, DE",Remote,Java,2.5,5,8,4,2,46,August,23,No,3,4.6,Medium
EMP_1185,3,female,Bachelor,Solutions Architect,"Seattle, WA",Hybrid,Swift,3.9,19,1,10,4,364,July,6,No,1,4.4,Low
EMP_1186,9,female,Bachelor,Security Engineer,Remote,On-site,TypeScript,2.5,21,7,4,5,265,April,12,No,0,2,Medium
EMP_1187,9,female,Bachelor,Tech Lead,"New York, NY",Remote,JavaScript,2.3,17,7,17,3,351,October,11,No,0,1.7,Medium
EMP_1188,4,male,High School,QA Engineer,"London, UK",On-site,Swift,3.3,18,7,5,3,149,December,16,No,0,2.4,Low
EMP_1189,24,female,High School,DevOps Engineer,"Chicago, IL",On-site,Java,3.9,35,5,3,9,695,July,5,No,1,,Medium
EMP_1190,9,male,Master,Backend Developer,"Austin, TX",Hybrid,Swift,3.6,21,11,14,5,248,May,25,Yes,0,2.2,Medium
EMP_1191,26,male,High School,Data Scientist,"Berlin, DE",Remote,TypeScript,2.7,32,9,4,12,821,November,25,No,1,4.2,High
EMP_1192,25,male,High School,Data Scientist,"Boston, MA",Hybrid,Rust,3.8,29,7,2,11,662,May,21,Yes,3,4.6,High
EMP_1193,4,male,Bachelor,UI/UX Designer,"Seattle, WA",On-site,Python,2.6,15,11,12,4,283,May,8,,0,2.9,Low
EMP_1194,12,male,Master,Data Analyst,"Austin, TX",Hybrid,JavaScript,2.2,23,10,3,6,554,May,17,No,4,3.8,Medium
EMP_1195,15,male,High School,UI/UX Designer,"Berlin, DE",Hybrid,C++,3.4,21,5,5,6,469,December,11,Yes,0,1.2,Medium
EMP_1196,7,male,Master,Full Stack Developer,"Berlin, DE",On-site,TypeScript,3.6,20,12,11,5,272,February,25,No,5,4.7,Medium
EMP_1197,19,female,PhD,Backend Developer,"Berlin, DE",Remote,Java,2.9,26,15,16,6,530,November,17,Yes,2,4.3,Medium
EMP_1198,12,male,Master,UI/UX Designer,"Chicago, IL",Hybrid,Swift,3.6,21,11,2,8,529,January,12,Yes,4,3.8,Medium
EMP_1199,6,female,Bachelor,Full Stack Developer,"Berlin, DE",Hybrid,Python,2,14,8,9,6,258,March,14,Yes,5,2.2,Low
EMP_1200,4,female,PhD,Data Analyst,Remote,Remote,Python,3.1,11,4,22,1,580,September,11,Yes,1,5,Low
EMP_1201,3,male,PhD,Product Manager,"San Francisco, CA",On-site,Go,3.7,14,15,13,1,199,May,11,Yes,1,1.1,Medium
EMP_1202,17,female,Bachelor,Tech Lead,"Austin, TX",On-site,Java,3.3,28,2,24,7,442,February,16,Yes,2,4.9,Medium
EMP_1203,10,male,Bachelor,Solutions Architect,"Boston, MA",Hybrid,Swift,3.2,24,2,10,5,267,July,,Yes,3,,Medium
EMP_1204,5,male,Bachelor,Data Scientist,"Los Angeles, CA",Remote,C++,3.1,13,8,7,3,181,January,7,No,0,1.7,Medium
EMP_1205,15,female,Bachelor,Data Analyst,"Toronto, CA",Remote,Rust,1.9,34,11,7,6,429,December,10,Yes,5,1.6,Medium
EMP_1206,11,female,Bachelor,Frontend Developer,"New York, NY",Hybrid,Rust,2.4,19,15,14,4,318,May,22,Yes,5,2.5,Low
EMP_1207,11,female,Bachelor,Backend Developer,"New York, NY",Remote,Rust,3,18,4,9,5,535,August,16,Yes,4,1.7,Medium
EMP_1208,20,female,Bachelor,Backend Developer,"Atlanta, GA",Remote,Python,3.8,32,6,0,9,500,July,6,Yes,3,3.1,Medium
EMP_1209,5,female,Bachelor,UI/UX Designer,"Denver, CO",Hybrid,Go,3,14,1,2,5,169,September,21,Yes,0,2.5,Low
EMP_1210,10,male,PhD,Cloud Architect,"Los Angeles, CA",Remote,Python,2.7,20,5,1,5,743,March,14,Yes,3,4.7,Medium
EMP_1211,9,male,Bachelor,ML Engineer,"Austin, TX",On-site,Go,2.6,22,12,9,4,303,October,22,Yes,3,1,Medium
EMP_1212,15,male,Master,Security Engineer,"Austin, TX",On-site,Swift,2.7,22,4,5,7,494,February,11,Yes,2,2.3,Medium
EMP_1213,4,female,High School,Product Manager,"San Francisco, CA",Hybrid,C++,1.9,13,12,4,3,293,February,13,No,0,3.6,Low
EMP_1214,5,male,High School,Engineering Manager,"Denver, CO",On-site,Python,3.2,13,11,1,5,193,February,6,No,3,3.6,Low
EMP_1215,9,male,Bachelor,Backend Developer,"Austin, TX",Hybrid,Python,3.9,20,2,2,5,348,June,11,Yes,1,3.6,Medium
EMP_1216,2,male,Bachelor,UI/UX Designer,"San Francisco, CA",Remote,Rust,1.6,17,11,16,2,99,September,19,Yes,5,3.9,Low
EMP_1217,13,male,Bachelor,Data Scientist,"New York, NY",Remote,Java,3.6,22,2,3,5,439,January,18,No,1,2.3,Medium
EMP_1218,10,male,Master,Tech Lead,"Seattle, WA",Hybrid,TypeScript,3,20,5,10,5,465,November,23,No,3,2.2,High
EMP_1219,12,male,Master,Product Manager,"Austin, TX",Hybrid,JavaScript,3.4,21,10,1,5,319,October,24,Yes,2,4,Medium
EMP_1220,4,male,Master,Software Engineer,Remote,Hybrid,JavaScript,3.7,19,11,1,2,294,November,,No,0,2.9,Low
EMP_1221,5,female,Bachelor,ML Engineer,Remote,Remote,Swift,2.4,13,14,16,2,173,June,5,No,0,4.1,Low
EMP_1222,7,male,Master,Data Scientist,"London, UK",On-site,C++,3.1,23,9,2,3,246,September,9,Yes,1,1.6,Medium
EMP_1223,1,male,Bachelor,QA Engineer,"New York, NY",Remote,Java,2,12,9,3,1,99,April,7,Yes,4,,Low
EMP_1224,7,male,Master,Tech Lead,"Los Angeles, CA",Hybrid,JavaScript,2.8,20,9,7,4,212,August,21,No,1,3.5,Medium
EMP_1225,16,female,Master,Tech Lead,"Atlanta, GA",Hybrid,Python,3.5,24,4,3,8,542,August,7,Yes,1,1.7,Medium
EMP_1226,19,female,Bachelor,Frontend Developer,"Atlanta, GA",On-site,Java,3.1,28,7,8,7,498,September,18,Yes,1,,Low
EMP_1227,13,male,Master,ML Engineer,"San Francisco, CA",Hybrid,Swift,3.6,18,14,1,8,688,February,15,No,4,,High
EMP_1228,16,male,Bachelor,Tech Lead,"New York, NY",Remote,C++,3.5,27,5,3,8,518,January,24,,4,1.2,High
EMP_1229,8,female,Bachelor,Solutions Architect,"Seattle, WA",Hybrid,Swift,3.3,17,9,3,4,222,April,20,Yes,4,1.9,Medium
EMP_1230,17,male,Bachelor,Tech Lead,"Boston, MA",On-site,Java,3.8,23,10,12,7,468,December,25,No,2,2.4,High
EMP_1231,22,female,Bachelor,Frontend Developer,Remote,On-site,Java,4.4,32,11,8,9,646,January,19,Yes,4,4.3,Medium
EMP_1232,4,female,Master,Engineering Manager,"New York, NY",On-site,Java,2.8,15,8,1,2,153,July,18,No,0,1.4,Medium
EMP_1233,22,female,Bachelor,Data Scientist,"Los Angeles, CA",Remote,JavaScript,3.9,27,2,8,10,666,May,24,Yes,2,4.8,Medium
EMP_1234,4,male,Bachelor,Data Scientist,"Toronto, CA",Hybrid,C++,3.1,11,3,4,4,114,April,8,Yes,,3.2,Low
EMP_1235,6,female,High School,Cloud Architect,"San Francisco, CA",Remote,Swift,3.2,16,11,4,4,278,March,21,,4,1.6,Medium
EMP_1236,5,female,Bachelor,QA Engineer,"Los Angeles, CA",On-site,Go,3.1,19,8,2,3,414,October,11,Yes,4,2.2,Low
EMP_1237,4,male,Bachelor,Software Engineer,"San Francisco, CA",Remote,Java,2.9,9,12,3,4,272,November,19,Yes,2,4.2,Medium
EMP_1238,13,male,High School,Product Manager,"Chicago, IL",On-site,Java,4,25,9,6,6,327,March,10,Yes,3,2.7,Medium
EMP_1239,15,female,Bachelor,Data Analyst,"Boston, MA",Remote,Rust,3.4,26,11,2,8,577,July,10,No,5,4.1,Low
EMP_1240,9,female,Bachelor,Product Manager,"Denver, CO",Remote,Python,2.5,19,4,5,6,244,September,12,No,3,2.6,Low
EMP_1241,27,male,Master,ML Engineer,"New York, NY",Remote,JavaScript,3.1,43,14,2,10,714,November,12,No,0,,High
EMP_1242,10,male,High School,Backend Developer,"Seattle, WA",On-site,Java,2.3,23,2,15,6,271,May,7,Yes,3,2.2,Medium
EMP_1243,13,male,Bachelor,Full Stack Developer,"New York, NY",Hybrid,Rust,2.7,18,4,10,7,373,March,22,Yes,2,1.8,Medium
EMP_1244,3,male,Bachelor,Solutions Architect,"New York, NY",Hybrid,Go,3.1,17,6,16,3,148,April,13,,0,3.4,Medium
EMP_1245,27,female,High School,DevOps Engineer,"Berlin, DE",On-site,JavaScript,3.8,37,9,9,10,812,May,25,No,3,3.4,Medium
EMP_1246,22,male,Bachelor,Data Analyst,"Atlanta, GA",On-site,C++,3.1,32,2,3,10,553,November,11,Yes,2,4.1,Medium
EMP_1247,10,male,Bachelor,Product Manager,"Austin, TX",On-site,TypeScript,1.9,21,11,9,4,287,September,,No,5,4,Medium
EMP_1248,18,male,Bachelor,ML Engineer,"Denver, CO",Remote,Java,3.5,25,6,3,13,451,October,25,Yes,0,1.5,Medium
